053oq2xB3oU,1256,0.504,0.293,0.748,0.611,12
053oq2xB3oU,1257,0.24,0.225,0.496,0.628,12
053oq2xB3oU,1257,0.585,0.269,0.88,0.655,12
053oq2xB3oU,1258,0.402,0.227,0.734,0.767,12
053oq2xB3oU,1259,0.417,0.211,0.678,0.786,12
053oq2xB3oU,1261,0.245,0.23,0.436,0.651,12
053oq2xB3oU,1261,0.528,0.274,0.797,0.624,12
053oq2xB3oU,1262,0.529,0.399,0.736,0.669,12
053oq2xB3oU,1266,0.42,0.338,0.876,0.871,12
053oq2xB3oU,1268,0.597,0.368,0.818,0.773,12
053oq2xB3oU,1269,0.299,0.124,0.904,0.861,12
053oq2xB3oU,1273,0.224,0.2,0.734,0.863,12
053oq2xB3oU,1274,0.222,0.181,0.71,0.865,12
053oq2xB3oU,1277,0.272,0.172,0.851,0.875,12
053oq2xB3oU,1278,0.28,0.155,0.712,0.865,12
053oq2xB3oU,1284,0.551,0.275,0.791,0.859,12
053oq2xB3oU,1285,0.344,0.219,0.726,0.823,12
053oq2xB3oU,1285,0.559,0.246,0.799,0.717,12
053oq2xB3oU,1286,0.278,0.219,0.671,0.846,12
053oq2xB3oU,1286,0.567,0.214,0.743,0.828,12
053oq2xB3oU,1288,0.368,0.207,0.546,0.799,12
053oq2xB3oU,1288,0.49,0.275,0.735,0.843,12
053oq2xB3oU,1289,0.328,0.228,0.536,0.855,12
053oq2xB3oU,1289,0.472,0.211,0.807,0.855,12
053oq2xB3oU,1290,0.329,0.214,0.534,0.838,12
053oq2xB3oU,1290,0.483,0.198,0.818,0.833,12
053oq2xB3oU,1291,0.326,0.22,0.532,0.857,12
053oq2xB3oU,1291,0.479,0.196,0.814,0.848,12
053oq2xB3oU,1292,0.33,0.259,0.543,0.851,12
053oq2xB3oU,1292,0.479,0.21,0.825,0.858,12
053oq2xB3oU,1293,0.312,0.234,0.523,0.857,12
053oq2xB3oU,1293,0.485,0.23,0.833,0.849,12
053oq2xB3oU,1294,0.306,0.232,0.551,0.855,12
053oq2xB3oU,1294,0.514,0.202,0.829,0.857,12
053oq2xB3oU,1295,0.309,0.235,0.531,0.852,12
053oq2xB3oU,1295,0.521,0.2,0.769,0.867,12
053oq2xB3oU,1296,0.291,0.226,0.53,0.861,12
053oq2xB3oU,1296,0.547,0.202,0.779,0.844,12
053oq2xB3oU,1301,0.337,0.252,0.55,0.858,12
053oq2xB3oU,1301,0.488,0.259,0.75,0.85,12
053oq2xB3oU,1302,0.259,0.254,0.481,0.861,12
053oq2xB3oU,1302,0.465,0.226,0.705,0.857,12
053oq2xB3oU,1303,0.215,0.231,0.552,0.859,12
053oq2xB3oU,1303,0.496,0.216,0.736,0.865,12
053oq2xB3oU,1304,0.414,0.232,0.726,0.862,12
053oq2xB3oU,1305,0.11,0.21,0.337,0.843,12
053oq2xB3oU,1305,0.256,0.155,0.522,0.857,12
053oq2xB3oU,1305,0.684,0.198,0.988,0.878,12
053oq2xB3oU,1306,0.142,0.199,0.393,0.847,12
053oq2xB3oU,1306,0.443,0.231,0.783,0.856,12
053oq2xB3oU,1306,0.754,0.174,0.981,0.856,12
053oq2xB3oU,1307,0.124,0.196,0.373,0.856,12
053oq2xB3oU,1307,0.326,0.279,0.701,0.864,12
053oq2xB3oU,1307,0.764,0.173,0.99,0.87,12
053oq2xB3oU,1308,0.17,0.199,0.411,0.849,12
053oq2xB3oU,1308,0.43,0.214,0.737,0.87,12
053oq2xB3oU,1308,0.757,0.187,0.993,0.888,12
053oq2xB3oU,1309,0.001,0.155,0.126,0.881,12
053oq2xB3oU,1309,0.178,0.209,0.412,0.85,12
053oq2xB3oU,1309,0.455,0.188,0.828,0.872,12
053oq2xB3oU,1309,0.837,0.192,0.998,0.893,12
053oq2xB3oU,1310,0.005,0.143,0.23,0.891,12
053oq2xB3oU,1310,0.289,0.183,0.661,0.87,12
053oq2xB3oU,1310,0.877,0.186,1,0.854,12
053oq2xB3oU,1311,0.007,0.216,0.193,0.872,12
053oq2xB3oU,1311,0.206,0.156,0.476,0.855,12
053oq2xB3oU,1311,0.46,0.169,0.744,0.862,12
053oq2xB3oU,1311,0.816,0.275,1,0.883,12
053oq2xB3oU,1312,0,0.227,0.236,0.855,12
053oq2xB3oU,1313,0.162,0.293,0.463,0.863,12
053oq2xB3oU,1313,0.33,0.214,0.771,0.863,12
053oq2xB3oU,1314,0.2,0.25,0.403,0.573,12
053oq2xB3oU,1314,0.363,0.192,0.837,0.871,12
053oq2xB3oU,1315,0.206,0.235,0.515,0.867,12
053oq2xB3oU,1316,0.346,0.227,0.691,0.872,12
053oq2xB3oU,1317,0.008,0.143,0.425,0.878,12
053oq2xB3oU,1317,0.208,0.144,0.976,0.876,12
053oq2xB3oU,1318,0.059,0.15,0.66,0.849,12
053oq2xB3oU,1318,0.712,0.147,0.992,0.838,12
053oq2xB3oU,1319,0.205,0.139,1,0.864,12
053oq2xB3oU,1320,0.006,0.133,0.424,0.878,12
053oq2xB3oU,1320,0.164,0.165,0.995,0.875,12
053oq2xB3oU,1321,0.23,0.153,1,0.863,12
053oq2xB3oU,1322,0.004,0.135,0.412,0.869,12
053oq2xB3oU,1322,0.148,0.131,1,0.87,12
053oq2xB3oU,1323,0.044,0.166,0.667,0.855,12
053oq2xB3oU,1323,0.679,0.13,0.995,0.862,12
053oq2xB3oU,1324,0.25,0.135,1,0.883,12
053oq2xB3oU,1325,0.276,0.17,1,0.876,12
053oq2xB3oU,1326,0.22,0.141,0.993,0.865,12
053oq2xB3oU,1327,0.268,0.135,0.99,0.872,12
053oq2xB3oU,1328,0,0.131,0.435,0.87,12
053oq2xB3oU,1330,0.033,0.158,0.656,0.86,12
053oq2xB3oU,1330,0.695,0.161,0.989,0.849,12
053oq2xB3oU,1331,0.036,0.142,0.646,0.856,12
053oq2xB3oU,1331,0.579,0.152,1,0.871,12
053oq2xB3oU,1332,0.001,0.124,0.446,0.87,12
053oq2xB3oU,1332,0.201,0.132,0.995,0.87,12
053oq2xB3oU,1333,0.033,0.168,0.644,0.872,12
053oq2xB3oU,1333,0.632,0.139,0.99,0.852,12
053oq2xB3oU,1334,0,0.135,0.321,0.867,12
053oq2xB3oU,1334,0.231,0.141,0.987,0.866,12
053oq2xB3oU,1335,0.235,0.147,0.989,0.873,12
053oq2xB3oU,1337,0.135,0.172,0.79,0.886,12
053oq2xB3oU,1391,0.403,0.207,0.754,0.88,12
053oq2xB3oU,1392,0.341,0.286,0.484,0.496,12
053oq2xB3oU,1392,0.541,0.181,0.666,0.564,12
053oq2xB3oU,1392,0.749,0.214,0.951,0.825,12
053oq2xB3oU,1393,0.445,0.264,0.563,0.702,12
053oq2xB3oU,1393,0.524,0.192,0.669,0.547,12
053oq2xB3oU,1394,0.401,0.15,0.991,0.896,12
053oq2xB3oU,1396,0.228,0.183,0.666,0.879,12
053oq2xB3oU,1397,0.186,0.183,0.656,0.873,12
053oq2xB3oU,1398,0.281,0.178,0.645,0.881,12
053oq2xB3oU,1399,0.257,0.187,0.673,0.868,12
053oq2xB3oU,1400,0.273,0.171,0.664,0.864,12
053oq2xB3oU,1401,0.222,0.179,0.69,0.861,12
053oq2xB3oU,1402,0.275,0.186,0.691,0.88,12
053oq2xB3oU,1403,0.286,0.175,0.717,0.86,12
053oq2xB3oU,1404,0.196,0.165,0.625,0.881,12
053oq2xB3oU,1405,0.222,0.148,0.648,0.875,12
053oq2xB3oU,1406,0.281,0.152,0.683,0.867,12
053oq2xB3oU,1407,0.283,0.159,0.67,0.879,12
053oq2xB3oU,1408,0.303,0.153,0.659,0.86,12
053oq2xB3oU,1409,0.296,0.157,0.669,0.844,12
053oq2xB3oU,1410,0.29,0.175,0.653,0.865,12
053oq2xB3oU,1411,0.002,0.492,0.089,0.817,12
053oq2xB3oU,1412,0.553,0.138,0.962,0.862,12
053oq2xB3oU,1413,0.592,0.131,0.997,0.861,12
053oq2xB3oU,1414,0.57,0.687,0.714,0.862,12
053oq2xB3oU,1416,0,0.432,0.21,0.864,12
053oq2xB3oU,1417,0.311,0.462,0.553,0.799,12
053oq2xB3oU,1421,0.192,0.206,0.453,0.855,12
053oq2xB3oU,1421,0.497,0.156,0.794,0.851,12
053oq2xB3oU,1422,0.203,0.231,0.464,0.854,12
053oq2xB3oU,1422,0.506,0.191,0.907,0.863,12
053oq2xB3oU,1423,0.054,0.236,0.308,0.861,12
053oq2xB3oU,1423,0.684,0.181,0.993,0.859,12
053oq2xB3oU,1424,0.048,0.239,0.311,0.859,12
053oq2xB3oU,1424,0.584,0.187,0.98,0.877,12
053oq2xB3oU,1425,0.152,0.252,0.396,0.868,12
053oq2xB3oU,1425,0.511,0.164,0.811,0.852,12
053oq2xB3oU,1426,0.245,0.271,0.478,0.87,12
053oq2xB3oU,1426,0.478,0.165,0.813,0.869,12
053oq2xB3oU,1427,0.092,0.205,0.515,0.863,12
053oq2xB3oU,1427,0.497,0.199,0.852,0.862,12
053oq2xB3oU,1428,0.182,0.154,0.533,0.848,12
053oq2xB3oU,1428,0.546,0.171,0.873,0.861,12
053oq2xB3oU,1429,0.114,0.165,0.427,0.856,12
053oq2xB3oU,1429,0.364,0.311,0.645,0.838,12
053oq2xB3oU,1429,0.533,0.172,0.863,0.859,12
053oq2xB3oU,1430,0.1,0.158,0.423,0.865,12
053oq2xB3oU,1430,0.338,0.317,0.522,0.867,12
053oq2xB3oU,1430,0.547,0.175,0.884,0.866,12
053oq2xB3oU,1431,0.102,0.163,0.419,0.852,12
053oq2xB3oU,1431,0.333,0.313,0.528,0.865,12
053oq2xB3oU,1431,0.554,0.176,0.881,0.86,12
053oq2xB3oU,1432,0.082,0.159,0.527,0.849,12
053oq2xB3oU,1432,0.537,0.177,0.892,0.859,12
053oq2xB3oU,1433,0.088,0.16,0.428,0.888,12
053oq2xB3oU,1433,0.356,0.351,0.59,0.868,12
053oq2xB3oU,1433,0.565,0.176,0.89,0.859,12
053oq2xB3oU,1434,0.089,0.181,0.449,0.856,12
053oq2xB3oU,1434,0.369,0.356,0.626,0.871,12
053oq2xB3oU,1434,0.561,0.171,0.906,0.871,12
053oq2xB3oU,1435,0.111,0.17,0.436,0.867,12
053oq2xB3oU,1435,0.323,0.302,0.596,0.862,12
053oq2xB3oU,1435,0.586,0.185,0.908,0.867,12
053oq2xB3oU,1436,0.062,0.181,0.482,0.858,12
053oq2xB3oU,1436,0.382,0.272,0.605,0.838,12
053oq2xB3oU,1436,0.565,0.181,0.909,0.856,12
053oq2xB3oU,1437,0.164,0.183,0.437,0.862,12
053oq2xB3oU,1437,0.573,0.185,0.908,0.867,12
053oq2xB3oU,1438,0.116,0.192,0.467,0.862,12
053oq2xB3oU,1438,0.56,0.182,0.904,0.865,12
053oq2xB3oU,1439,0.098,0.173,0.445,0.851,12
053oq2xB3oU,1439,0.559,0.175,0.896,0.865,12
053oq2xB3oU,1440,0.146,0.155,0.452,0.863,12
053oq2xB3oU,1440,0.568,0.177,0.901,0.863,12
053oq2xB3oU,1441,0.09,0.156,0.455,0.872,12
053oq2xB3oU,1441,0.556,0.176,0.901,0.859,12
053oq2xB3oU,1442,0.198,0.194,0.604,0.856,12
053oq2xB3oU,1442,0.552,0.181,0.904,0.859,12
053oq2xB3oU,1443,0.556,0.183,0.907,0.854,12
053oq2xB3oU,1444,0.564,0.175,0.896,0.859,12
053oq2xB3oU,1445,0.562,0.182,0.89,0.863,12
053oq2xB3oU,1446,0.556,0.187,0.893,0.865,12
053oq2xB3oU,1465,0.412,0.179,0.61,0.803,12
053oq2xB3oU,1465,0.619,0.188,0.876,0.684,12
053oq2xB3oU,1466,0.37,0.18,0.633,0.78,12
053oq2xB3oU,1466,0.593,0.209,0.866,0.638,12
053oq2xB3oU,1467,0.216,0.232,0.441,0.612,12
053oq2xB3oU,1467,0.431,0.169,0.634,0.805,12
053oq2xB3oU,1468,0.232,0.231,0.445,0.582,12
053oq2xB3oU,1468,0.438,0.169,0.627,0.793,12
053oq2xB3oU,1469,0.7,0.363,0.806,0.842,12
053oq2xB3oU,1469,0.803,0.4,0.949,0.858,12
053oq2xB3oU,1470,0.819,0.379,0.919,0.818,12
053oq2xB3oU,1471,0.725,0.395,0.882,0.846,12
053oq2xB3oU,1472,0.651,0.368,0.863,0.871,12
053oq2xB3oU,1474,0.687,0.274,0.789,0.836,12
053oq2xB3oU,1474,0.785,0.312,0.965,0.861,12
053oq2xB3oU,1475,0.007,0.343,0.151,0.73,12
053oq2xB3oU,1475,0.129,0.282,0.293,0.872,12
053oq2xB3oU,1476,0.122,0.188,0.302,0.847,12
053oq2xB3oU,1476,0.322,0.265,0.604,0.846,12
053oq2xB3oU,1478,0.354,0.288,0.605,0.845,12
053oq2xB3oU,1482,0.884,0.13,0.998,0.617,12
053oq2xB3oU,1486,0.015,0.174,0.396,0.857,12
053oq2xB3oU,1486,0.35,0.25,0.752,0.865,12
053oq2xB3oU,1487,0.021,0.151,0.568,0.867,12
053oq2xB3oU,1487,0.436,0.142,0.884,0.855,12
053oq2xB3oU,1488,0.016,0.164,0.594,0.855,12
053oq2xB3oU,1488,0.488,0.176,0.959,0.872,12
053oq2xB3oU,1489,0.032,0.145,0.507,0.873,12
053oq2xB3oU,1489,0.48,0.155,0.951,0.887,12
053oq2xB3oU,1490,0.02,0.164,0.496,0.867,12
053oq2xB3oU,1490,0.512,0.152,0.991,0.871,12
053oq2xB3oU,1491,0.006,0.165,0.526,0.86,12
053oq2xB3oU,1491,0.505,0.188,0.996,0.87,12
053oq2xB3oU,1492,0.05,0.154,0.584,0.863,12
053oq2xB3oU,1492,0.528,0.167,0.992,0.874,12
053oq2xB3oU,1493,0.04,0.161,0.56,0.871,12
053oq2xB3oU,1493,0.519,0.189,0.99,0.869,12
053oq2xB3oU,1494,0.05,0.168,0.582,0.863,12
053oq2xB3oU,1494,0.498,0.178,0.994,0.871,12
053oq2xB3oU,1495,0.04,0.155,0.547,0.88,12
053oq2xB3oU,1495,0.527,0.163,0.993,0.869,12
053oq2xB3oU,1496,0.037,0.188,0.54,0.868,12
053oq2xB3oU,1496,0.549,0.175,0.996,0.877,12
053oq2xB3oU,1497,0.034,0.188,0.539,0.872,12
053oq2xB3oU,1497,0.552,0.175,0.946,0.858,12
053oq2xB3oU,1498,0.036,0.149,0.53,0.86,12
053oq2xB3oU,1498,0.57,0.191,0.976,0.87,12
053oq2xB3oU,1499,0.022,0.157,0.53,0.873,12
053oq2xB3oU,1499,0.51,0.167,0.977,0.864,12
053oq2xB3oU,1500,0.014,0.155,0.502,0.868,12
053oq2xB3oU,1500,0.532,0.189,0.919,0.874,12
053oq2xB3oU,1501,0.143,0.171,0.615,0.871,12
053oq2xB3oU,1501,0.587,0.216,0.961,0.877,12
053oq2xB3oU,1502,0.077,0.155,0.56,0.869,12
053oq2xB3oU,1502,0.501,0.197,0.929,0.868,12
053oq2xB3oU,1503,0.052,0.145,0.516,0.879,12
053oq2xB3oU,1503,0.46,0.168,0.872,0.882,12
053oq2xB3oU,1504,0.034,0.147,0.533,0.866,12
053oq2xB3oU,1504,0.502,0.201,0.907,0.886,12
053oq2xB3oU,1505,0.039,0.132,0.525,0.873,12
053oq2xB3oU,1505,0.473,0.183,0.918,0.867,12
053oq2xB3oU,1506,0.035,0.138,0.526,0.886,12
053oq2xB3oU,1506,0.475,0.166,0.935,0.87,12
053oq2xB3oU,1507,0.026,0.141,0.523,0.872,12
053oq2xB3oU,1507,0.467,0.153,0.943,0.879,12
053oq2xB3oU,1508,0.017,0.156,0.515,0.868,12
053oq2xB3oU,1508,0.485,0.159,0.936,0.872,12
053oq2xB3oU,1509,0.01,0.155,0.517,0.875,12
053oq2xB3oU,1509,0.491,0.161,0.983,0.872,12
053oq2xB3oU,1510,0.004,0.154,0.493,0.865,12
053oq2xB3oU,1510,0.458,0.158,0.944,0.874,12
053oq2xB3oU,1511,0.022,0.135,0.517,0.865,12
053oq2xB3oU,1511,0.489,0.145,0.917,0.873,12
053oq2xB3oU,1512,0.031,0.134,0.52,0.874,12
053oq2xB3oU,1512,0.463,0.142,0.959,0.865,12
053oq2xB3oU,1513,0.022,0.153,0.544,0.862,12
053oq2xB3oU,1513,0.468,0.163,0.972,0.858,12
053oq2xB3oU,1514,0.449,0.155,0.966,0.868,12
053oq2xB3oU,1521,0.46,0.179,0.643,0.823,12
053oq2xB3oU,1522,0.218,0.222,0.291,0.311,12
053oq2xB3oU,1522,0.531,0.198,0.613,0.468,12
053oq2xB3oU,1523,0.223,0.213,0.289,0.314,12
053oq2xB3oU,1524,0.007,0.156,0.489,0.881,12
053oq2xB3oU,1524,0.579,0.239,0.82,0.87,12
053oq2xB3oU,1525,0.522,0.3,0.749,0.845,12
053oq2xB3oU,1526,0,0.259,0.511,0.865,12
053oq2xB3oU,1526,0.522,0.279,0.798,0.859,12
053oq2xB3oU,1527,0.221,0.325,0.504,0.872,12
053oq2xB3oU,1527,0.501,0.185,0.936,0.87,12
053oq2xB3oU,1528,0.237,0.313,0.499,0.729,12
053oq2xB3oU,1528,0.394,0.264,0.907,0.911,12
053oq2xB3oU,1529,0.153,0.327,0.499,0.891,12
053oq2xB3oU,1529,0.575,0.298,0.811,0.85,12
053oq2xB3oU,1530,0,0.285,0.525,0.861,12
053oq2xB3oU,1530,0.566,0.223,0.825,0.863,12
053oq2xB3oU,1531,0.487,0.242,0.798,0.875,12
053oq2xB3oU,1532,0.227,0.341,0.506,0.722,12
053oq2xB3oU,1532,0.569,0.23,0.833,0.834,12
053oq2xB3oU,1533,0.226,0.364,0.501,0.729,12
053oq2xB3oU,1534,0.246,0.325,0.53,0.879,12
053oq2xB3oU,1534,0.597,0.248,0.836,0.862,12
053oq2xB3oU,1535,0.2,0.304,0.548,0.885,12
053oq2xB3oU,1535,0.542,0.17,0.939,0.867,12
053oq2xB3oU,1536,0.013,0.25,0.576,0.878,12
053oq2xB3oU,1536,0.601,0.282,0.807,0.867,12
053oq2xB3oU,1538,0.07,0.226,0.182,0.745,12
053oq2xB3oU,1539,0.18,0.24,0.277,0.769,12
053oq2xB3oU,1539,0.533,0.262,0.632,0.53,12
053oq2xB3oU,1540,0.146,0.37,0.498,0.881,12
053oq2xB3oU,1541,0,0.206,0.503,0.874,12
053oq2xB3oU,1541,0.532,0.269,0.836,0.861,12
053oq2xB3oU,1542,0.554,0.174,0.939,0.883,12
053oq2xB3oU,1543,0.204,0.33,0.529,0.885,12
053oq2xB3oU,1543,0.594,0.298,0.919,0.867,12
053oq2xB3oU,1544,0.248,0.298,0.507,0.704,12
053oq2xB3oU,1545,0.22,0.311,0.508,0.865,12
053oq2xB3oU,1545,0.528,0.27,0.879,0.842,12
053oq2xB3oU,1546,0.505,0.284,0.798,0.875,12
053oq2xB3oU,1547,0.167,0.302,0.505,0.875,12
053oq2xB3oU,1548,0.105,0.373,0.499,0.891,12
053oq2xB3oU,1548,0.518,0.169,0.939,0.872,12
053oq2xB3oU,1549,0.569,0.215,0.857,0.895,12
053oq2xB3oU,1550,0.238,0.313,0.507,0.701,12
053oq2xB3oU,1550,0.547,0.269,0.814,0.866,12
053oq2xB3oU,1552,0.566,0.277,0.82,0.864,12
053oq2xB3oU,1554,0.008,0.211,0.192,0.861,12
053oq2xB3oU,1554,0.195,0.279,0.301,0.848,12
053oq2xB3oU,1554,0.492,0.18,0.624,0.853,12
053oq2xB3oU,1554,0.612,0.249,0.747,0.836,12
053oq2xB3oU,1554,0.812,0.225,0.982,0.804,12
053oq2xB3oU,1555,0.014,0.221,0.191,0.853,12
053oq2xB3oU,1555,0.196,0.274,0.303,0.854,12
053oq2xB3oU,1555,0.5,0.173,0.626,0.859,12
053oq2xB3oU,1555,0.637,0.228,0.76,0.845,12
053oq2xB3oU,1555,0.812,0.197,0.988,0.841,12
053oq2xB3oU,1556,0.501,0.17,0.622,0.841,12
053oq2xB3oU,1556,0.641,0.229,0.762,0.851,12
053oq2xB3oU,1556,0.817,0.204,0.987,0.841,12
053oq2xB3oU,1557,0.652,0.235,0.754,0.832,12
053oq2xB3oU,1557,0.82,0.21,0.984,0.82,12
053oq2xB3oU,1559,0.001,0.154,0.505,0.89,12
053oq2xB3oU,1560,0.203,0.237,0.669,0.875,12
053oq2xB3oU,1561,0.255,0.208,0.592,0.718,12
053oq2xB3oU,1562,0.34,0.202,0.601,0.774,12
053oq2xB3oU,1564,0.61,0.14,0.984,0.88,12
053oq2xB3oU,1565,0.561,0.136,0.917,0.867,12
053oq2xB3oU,1566,0.294,0.254,0.568,0.864,12
053oq2xB3oU,1566,0.468,0.159,0.959,0.868,12
053oq2xB3oU,1567,0.538,0.216,0.827,0.829,12
053oq2xB3oU,1568,0.744,0.155,0.995,0.84,12
053oq2xB3oU,1590,0.05,0.108,0.652,0.889,12
053oq2xB3oU,1591,0.076,0.146,0.59,0.856,12
053oq2xB3oU,1592,0.079,0.159,0.598,0.866,12
053oq2xB3oU,1593,0.165,0.144,0.665,0.876,12
053oq2xB3oU,1594,0,0.196,0.212,0.874,12
053oq2xB3oU,1594,0.138,0.138,0.551,0.871,12
053oq2xB3oU,1595,0,0.215,0.229,0.855,12
053oq2xB3oU,1595,0.275,0.145,0.666,0.866,12
053oq2xB3oU,1596,0,0.212,0.198,0.841,12
053oq2xB3oU,1596,0.095,0.135,0.514,0.856,12
053oq2xB3oU,1597,0.137,0.142,0.579,0.868,12
053oq2xB3oU,1597,0.7,0.378,0.92,0.86,12
053oq2xB3oU,1598,0.105,0.138,0.553,0.891,12
053oq2xB3oU,1598,0.727,0.332,0.991,0.853,12
053oq2xB3oU,1599,0.077,0.14,0.525,0.873,12
053oq2xB3oU,1600,0,0.211,0.216,0.853,12
053oq2xB3oU,1600,0.152,0.141,0.61,0.883,12
053oq2xB3oU,1601,0.094,0.22,0.313,0.864,12
053oq2xB3oU,1601,0.163,0.141,0.664,0.881,12
053oq2xB3oU,1602,0.147,0.231,0.365,0.854,12
053oq2xB3oU,1603,0.111,0.239,0.328,0.861,12
053oq2xB3oU,1644,0.305,0.146,0.985,0.847,12
053oq2xB3oU,1645,0.325,0.163,0.988,0.845,12
053oq2xB3oU,1646,0.305,0.165,0.97,0.855,12
053oq2xB3oU,1652,0.144,0.167,0.723,0.875,12
053oq2xB3oU,1653,0.131,0.169,0.686,0.871,12
053oq2xB3oU,1654,0.17,0.168,0.705,0.872,12
053oq2xB3oU,1655,0.094,0.15,0.769,0.87,12
053oq2xB3oU,1656,0.118,0.214,0.765,0.858,12
053oq2xB3oU,1657,0.132,0.199,0.636,0.873,12
053oq2xB3oU,1658,0.12,0.182,0.695,0.867,12
053oq2xB3oU,1659,0.128,0.153,0.63,0.869,12
053oq2xB3oU,1660,0.065,0.18,0.767,0.872,12
053oq2xB3oU,1661,0.149,0.245,0.54,0.841,12
053oq2xB3oU,1662,0.134,0.224,0.516,0.829,12
053oq2xB3oU,1663,0.131,0.246,0.498,0.789,12
053oq2xB3oU,1664,0.106,0.191,0.492,0.829,12
053oq2xB3oU,1665,0.588,0.182,0.949,0.922,12
053oq2xB3oU,1666,0.507,0.182,0.939,0.881,12
053oq2xB3oU,1667,0.55,0.164,0.944,0.873,12
053oq2xB3oU,1668,0.564,0.197,0.969,0.89,12
053oq2xB3oU,1669,0.36,0.23,0.605,0.744,12
053oq2xB3oU,1669,0.571,0.214,0.979,0.888,12
053oq2xB3oU,1670,0.323,0.243,0.611,0.821,12
053oq2xB3oU,1670,0.564,0.192,0.944,0.88,12
053oq2xB3oU,1671,0.303,0.213,0.65,0.819,12
053oq2xB3oU,1671,0.567,0.186,0.97,0.88,12
053oq2xB3oU,1672,0.318,0.227,0.646,0.834,12
053oq2xB3oU,1672,0.557,0.176,0.969,0.879,12
053oq2xB3oU,1673,0.297,0.213,0.653,0.838,12
053oq2xB3oU,1673,0.574,0.162,0.968,0.885,12
053oq2xB3oU,1674,0.3,0.239,0.649,0.854,12
053oq2xB3oU,1674,0.567,0.165,0.964,0.883,12
053oq2xB3oU,1675,0.361,0.216,0.644,0.767,12
053oq2xB3oU,1675,0.538,0.178,0.941,0.882,12
053oq2xB3oU,1676,0.373,0.2,0.647,0.737,12
053oq2xB3oU,1676,0.569,0.174,0.957,0.88,12
053oq2xB3oU,1677,0.308,0.196,0.6,0.664,12
053oq2xB3oU,1677,0.402,0.175,0.966,0.882,12
053oq2xB3oU,1678,0.351,0.267,0.611,0.829,12
053oq2xB3oU,1678,0.549,0.166,0.95,0.879,12
053oq2xB3oU,1682,0.126,0.134,0.415,0.849,12
053oq2xB3oU,1738,0.388,0.228,0.522,0.76,12
053oq2xB3oU,1739,0.381,0.236,0.525,0.746,12
053oq2xB3oU,1740,0.384,0.227,0.535,0.715,12
053oq2xB3oU,1741,0.454,0.172,0.817,0.862,12
053oq2xB3oU,1742,0.443,0.172,0.728,0.86,12
053oq2xB3oU,1743,0.455,0.167,0.741,0.859,12
053oq2xB3oU,1744,0.499,0.178,0.76,0.857,12
053oq2xB3oU,1745,0.565,0.182,0.752,0.856,12
053oq2xB3oU,1746,0.5,0.185,0.699,0.844,12
053oq2xB3oU,1749,0.233,0.164,0.556,0.828,12
053oq2xB3oU,1751,0.145,0.173,0.438,0.658,12
053oq2xB3oU,1751,0.75,0.216,0.936,0.581,12
053oq2xB3oU,1756,0.007,0.181,0.449,0.706,12
053oq2xB3oU,1757,0,0.193,0.466,0.681,12
053oq2xB3oU,1758,0.007,0.22,0.336,0.745,12
053oq2xB3oU,1758,0.493,0.222,0.805,0.614,12
053oq2xB3oU,1758,0.775,0.221,0.945,0.57,12
053oq2xB3oU,1759,0.544,0.23,0.794,0.626,12
053oq2xB3oU,1760,0.534,0.244,0.801,0.642,12
053oq2xB3oU,1760,0.76,0.226,0.949,0.585,12
053oq2xB3oU,1764,0.489,0.219,0.76,0.645,12
053oq2xB3oU,1766,0.408,0.242,0.75,0.685,12
053oq2xB3oU,1767,0.742,0.208,0.939,0.601,12
053oq2xB3oU,1773,0.606,0.224,0.828,0.611,12
053oq2xB3oU,1780,0.244,0.193,0.555,0.727,12
053oq2xB3oU,1792,0.167,0.174,0.516,0.724,12
053oq2xB3oU,966,0.122,0.167,0.466,0.856,14
053oq2xB3oU,967,0.176,0.201,0.54,0.852,14
053oq2xB3oU,970,0.118,0.176,0.54,0.879,14
053oq2xB3oU,971,0.31,0.256,0.583,0.855,14
053oq2xB3oU,973,0.306,0.223,0.488,0.874,14
053oq2xB3oU,974,0.11,0.293,0.514,0.878,14
053oq2xB3oU,979,0.006,0.189,0.311,0.875,14
053oq2xB3oU,1032,0.594,0.287,0.993,0.869,14
053oq2xB3oU,1033,0.499,0.243,0.896,0.858,14
053oq2xB3oU,1047,0.357,0.222,0.548,0.838,14
053oq2xB3oU,1048,0.289,0.194,0.527,0.74,14
053oq2xB3oU,1049,0.276,0.169,0.586,0.864,14
053oq2xB3oU,1050,0.16,0.195,0.567,0.87,14
053oq2xB3oU,1075,0.182,0.245,0.438,0.832,14
053oq2xB3oU,1075,0.502,0.177,0.571,0.379,14
053oq2xB3oU,1075,0.591,0.192,0.729,0.716,14
053oq2xB3oU,1075,0.709,0.234,0.988,0.837,14
053oq2xB3oU,1075,0.727,0.22,0.877,0.441,14
053oq2xB3oU,1076,0.151,0.233,0.463,0.841,14
053oq2xB3oU,1077,0.004,0.139,0.125,0.859,14
053oq2xB3oU,1077,0.203,0.173,0.449,0.85,14
053oq2xB3oU,1077,0.681,0.182,0.761,0.46,14
053oq2xB3oU,1078,0.388,0.198,0.476,0.434,14
053oq2xB3oU,1078,0.759,0.195,0.992,0.843,14
053oq2xB3oU,1086,0.471,0.384,0.691,0.787,14
053oq2xB3oU,1087,0.353,0.331,0.602,0.778,14
053oq2xB3oU,1108,0.298,0.253,0.579,0.832,14
053oq2xB3oU,1130,0.152,0.199,0.775,0.905,14
